Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
80009,banana,100,75,50,6.56,810.26,29.95636364
95817,turmeric,25,60,100,5.06,2817.86,27.90909091
71477,sweetpotato,90,20,120,5.16,1026.64,29.18636364
61964,wheat,60,30,30,6.3,145.76,21.66
53,jowar,80,40,40,5.62,654.34,29.26666667
80822,coriander,10,20,20,6.5,1603.2375,22.89090909
2660,maize,80,40,20,5.62,167.38,23.56
46656,maize,80,40,20,5.44,297.66,29.56666667
84249,garlic,50,10,60,5.44,75.32,22.676
92292,barley,70,40,45,5.42,75.32,22.676
62731,onion,120,60,65,6.02,689.88,29.03727273
43300,bittergourd,60,10,20,6.32,2817.86,27.90909091
84628,onion,120,60,65,6.1,75.32,22.676
37508,maize,80,40,20,5.68,510.05,33.37333333
59344,barley,70,40,45,5.42,73.47,23.562
34350,maize,80,40,20,5.54,199.2125,21.3
72858,potato,180,60,90,4.84,122.42,18.58
73349,sunflower,50,60,30,5.44,1246.715,22.6
14117,barley,70,40,45,5.68,73.47,23.562
84638,barley,70,40,45,5.42,75.32,22.676
26434,rice,80,40,40,5.58,3.94,33.76333333
47835,moong,20,40,20,5.48,579.75,34.01
95057,sunflower,50,60,30,5.5,199.2125,21.3
78778,onion,120,60,65,5.92,2169.32,23.73636364
31888,orange,20,10,10,3.96,2169.32,23.73636364
63438,ragi,50,40,20,5.48,654.34,29.26666667
54932,jowar,80,40,40,5.46,579.75,34.01
49404,barley,70,40,45,5.6,87.2,23.106
99128,barley,70,40,45,5.42,75.32,22.676
45644,horsegram,20,60,20,6.18,1145.22,28.5
82585,jute,80,40,40,5.62,207.55,26.43333333
98076,onion,120,60,65,5.82,556.2,28.54545455
71226,turmeric,25,60,100,5.12,2169.32,23.73636364
6426,sweetpotato,90,20,120,5.1,421.14,28.50727273
17551,ragi,50,40,20,5.56,1166.94,28.33333333
15938,maize,80,40,20,5.54,510.05,33.37333333
65831,jowar,80,40,40,5.52,1246.715,22.6
19849,soyabean,20,60,20,5.58,664.94,22.03333333
19402,rapeseed,50,40,20,4.86,94.02,22.38
83497,turmeric,25,60,100,5.04,556.2,28.54545455
9138,onion,120,60,65,5.92,556.2,28.54545455
29522,cotton,120,40,20,5.36,510.05,33.37333333
60870,banana,100,75,50,6.36,550.1245,27.63636364
57145,horsegram,20,60,20,5.86,840.46,33.58333333
63145,wheat,60,30,30,6.11,152.54,22.28
68778,sunflower,50,60,30,5.42,884.5,27.65454545
95537,maize,80,40,20,5.66,199.2125,21.3
52372,sunflower,50,60,30,5.32,607.48,26.36666667
96762,maize,80,40,20,5.64,70.11,25.6
4155,jowar,80,40,40,5.4,579.75,34.01
13935,turmeric,25,60,100,5.0,1111.68,28.64818182
17436,ragi,50,40,20,5.32,75.32,22.676
68430,barley,70,40,45,5.42,19.38,22.766
31053,barley,70,40,45,5.48,169.82,14.6
6933,jowar,80,40,40,5.66,157.31,25.83333333
38981,jowar,80,40,40,5.38,579.75,34.01
38267,drumstick,40,20,10,6.6,884.5,27.65454545
94280,maize,80,40,20,5.68,1151.02,28.03333333
43287,mango,20,20,30,5.0,2817.86,27.90909091
76122,sunflower,50,60,30,5.5,884.5,27.65454545
48740,jowar,80,40,40,5.32,654.34,29.26666667
2338,ragi,50,40,20,5.62,607.48,26.36666667
82209,jowar,80,40,40,5.62,70.11,25.6
27871,potato,180,60,90,4.86,1111.68,28.64818182
97095,jute,80,40,40,5.38,207.55,26.43333333
42689,sunflower,50,60,30,5.66,157.31,25.83333333
64739,moong,20,40,20,5.4,1151.02,28.03333333
86262,cotton,120,40,20,5.34,1543.76,27.33333333
56225,moong,20,40,20,5.48,654.34,29.26666667
96135,rice,80,40,40,5.46,1011.49,30.43
33008,garlic,50,10,60,5.54,1299.26,26.51818182
73381,maize,80,40,20,5.56,199.2125,21.3
14894,moong,20,40,20,5.4,167.38,23.56
93125,potato,180,60,90,5.02,2569.52,4.9
52080,sunflower,50,60,30,5.46,1011.49,30.43
81812,rapeseed,50,40,20,4.96,73.47,23.562
59839,sweetpotato,90,20,120,4.84,1111.68,28.64818182
15041,garlic,50,10,60,5.32,167.38,23.56
96988,sweetpotato,90,20,120,5.0,423.745,22.07
80170,onion,120,60,65,5.92,421.14,28.50727273
49524,rice,80,40,40,5.56,87.2,23.106
47389,rice,80,40,40,5.36,579.75,34.01
85433,rice,80,40,40,5.54,1166.94,28.33333333
63977,rice,80,40,40,5.36,1543.76,27.33333333
88802,garlic,50,10,60,5.66,1111.68,28.64818182
63376,jowar,80,40,40,5.64,288.3,25.46
96371,garlic,50,10,60,5.62,1111.68,28.64818182
28857,horsegram,20,60,20,6.18,1145.22,28.5
96422,rice,80,40,40,5.34,1011.49,30.43
66765,moong,20,40,20,5.52,1011.49,30.43
616,maize,80,40,20,5.32,840.46,33.58333333
32884,banana,100,75,50,6.32,1026.64,29.18636364
68327,soyabean,20,60,20,5.52,510.05,33.37333333
26701,turmeric,25,60,100,5.18,1098.26,15.5
6491,potato,180,60,90,5.06,240.1,10.38
7617,jowar,80,40,40,5.32,1011.49,30.43
34933,pineapple,160,40,120,6.32,2817.86,27.90909091
35100,sweetpotato,90,20,120,4.98,1111.68,28.64818182
65153,coriander,10,20,20,6.54,240.1,10.38
76608,rice,80,40,40,5.38,770.44,28.68
61421,ragi,50,40,20,5.5,297.66,29.56666667
34292,sunflower,50,60,30,5.48,1246.715,22.6
35083,maize,80,40,20,5.68,1011.49,30.43
63573,rice,80,40,40,5.58,1712.66,11.2
9845,wheat,60,30,30,6.1,145.76,21.66
65531,sunflower,50,60,30,5.36,199.2125,21.3
36063,jowar,80,40,40,5.52,607.48,26.36666667
41451,maize,80,40,20,5.64,87.2,23.106
66875,horsegram,20,60,20,5.86,1011.49,30.43
46114,papaya,50,50,50,6.06,556.2,28.54545455
55252,wheat,60,30,30,6.1,75.32,22.676
59188,banana,100,75,50,6.62,2817.86,27.90909091
14721,rapeseed,50,40,20,5.08,56.236,15.852
42703,moong,20,40,20,5.36,1246.715,22.6
21041,wheat,60,30,30,6.1,73.47,23.562
16386,turmeric,25,60,100,4.96,884.5,27.65454545
67757,rapeseed,50,40,20,4.86,167.38,23.56
20196,onion,120,60,65,5.88,1603.2375,22.89090909
12110,rice,80,40,40,5.48,98.98,34.92333333
63168,maize,80,40,20,5.32,1166.94,28.33333333
88449,sweetpotato,90,20,120,5.02,1111.68,28.64818182
13396,onion,120,60,65,6.04,1603.2375,22.89090909
30602,rice,80,40,40,5.52,579.75,34.01
58356,rice,80,40,40,5.62,976.06,25.66666667
65010,rapeseed,50,40,20,5.18,41.3,21.704
93389,sweetpotato,90,20,120,5.1,2169.32,23.73636364
69793,turmeric,25,60,100,5.04,75.32,22.676
32633,banana,100,75,50,6.64,1026.64,29.18636364
35295,cotton,120,40,20,5.34,1011.49,30.43
33137,wheat,60,30,30,7.0,94.02,22.38
31384,moong,20,40,20,5.68,1166.94,28.33333333
24645,moong,20,40,20,5.66,1166.94,28.33333333
51067,jowar,80,40,40,5.36,199.2125,21.3
23628,moong,20,40,20,5.62,579.75,34.01
93145,rice,80,40,40,5.66,127.68,20.8
68732,ragi,50,40,20,5.58,884.5,27.65454545
41362,rice,80,40,40,5.5,87.2,23.106
78660,potato,180,60,90,4.92,2169.32,23.73636364
19041,barley,70,40,45,5.56,87.2,23.106
45551,rapeseed,50,40,20,4.98,167.38,23.56
21567,soyabean,20,60,20,5.42,607.48,26.36666667
95837,rice,80,40,40,5.62,490.74,27.6
85598,ragi,50,40,20,5.38,1166.94,28.33333333
28446,sunflower,50,60,30,5.42,607.48,26.36666667
8115,soyabean,20,60,20,5.62,702.459,27.23333333
25197,moong,20,40,20,5.56,127.68,20.8
47727,rice,80,40,40,5.68,579.75,34.01
52333,soyabean,20,60,20,5.4,1011.49,30.43
62950,soyabean,20,60,20,5.66,1110.78,25.66666667
59390,cotton,120,40,20,5.52,1011.49,30.43
94674,wheat,60,30,30,7.0,41.3,21.704
35335,sweetpotato,90,20,120,5.06,1111.68,28.64818182
87164,wheat,60,30,30,6.6,5.274,27.016
72034,rapeseed,50,40,20,5.0,94.02,22.38
28322,jowar,80,40,40,5.44,70.11,25.6
49077,sweetpotato,90,20,120,4.96,2169.32,23.73636364
38580,sunflower,50,60,30,5.44,770.44,28.68
61129,wheat,60,30,30,7.0,19.38,22.766
40432,maize,80,40,20,5.32,1543.76,27.33333333
98010,coriander,10,20,20,6.38,556.2,28.54545455
51668,blackpepper,100,60,50,5.1,2817.86,27.90909091
47045,jowar,80,40,40,5.58,297.66,29.56666667
7134,coriander,10,20,20,6.58,1603.2375,22.89090909
2046,maize,80,40,20,5.58,1011.49,30.43
54177,coriander,10,20,20,6.5,884.5,27.65454545
65272,wheat,60,30,30,6.8,240.1,10.38
34410,moong,20,40,20,5.32,1246.715,22.6
8950,coriander,10,20,20,6.4,556.2,28.54545455
73413,maize,80,40,20,5.6,157.31,25.83333333
47677,rice,80,40,40,5.56,579.75,34.01
17613,turmeric,25,60,100,5.1,1501.98,25.81818182
5354,rice,80,40,40,5.5,127.68,20.8
86815,barley,70,40,45,5.46,87.2,23.106
94480,onion,120,60,65,5.88,810.26,29.95636364
94186,onion,120,60,65,6.14,1299.26,26.51818182
89325,sunflower,50,60,30,5.62,70.11,25.6
64951,moong,20,40,20,5.34,790.98,30.61666667
31774,brinjal,80,15,40,6.58,1037.32,28.08181818
53190,moong,20,40,20,5.62,1145.22,28.5
38612,wheat,60,30,30,6.7,145.76,21.66
53653,maize,80,40,20,5.58,411.52,34.73
25889,maize,80,40,20,5.44,87.2,23.106
253,rapeseed,50,40,20,4.92,241.78,1.18
50800,wheat,60,30,30,6.8,122.42,18.58
53862,moong,20,40,20,5.52,510.05,33.37333333
84455,wheat,60,30,30,6.8,75.32,22.676
29885,cotton,120,40,20,5.32,297.66,29.56666667
98285,cotton,120,40,20,5.58,297.66,29.56666667
88013,sunflower,50,60,30,5.46,1246.715,22.6
63136,rice,80,40,40,5.52,152.54,22.28
44203,soyabean,20,60,20,5.46,1011.49,30.43
695,garlic,50,10,60,5.66,1026.64,29.18636364
66277,maize,80,40,20,5.44,1011.49,30.43
15571,wheat,60,30,30,6.6,66.52,20.312
27019,maize,80,40,20,5.36,1246.715,22.6
32565,horsegram,20,60,20,5.86,840.46,33.58333333
28791,wheat,60,30,30,6.7,70.598,18.92
81465,sweetpotato,90,20,120,5.0,1111.68,28.64818182
92416,horsegram,20,60,20,5.82,1110.78,25.66666667
3254,onion,120,60,65,6.08,884.5,27.65454545
93797,rapeseed,50,40,20,5.06,87.2,23.106
80997,maize,80,40,20,5.56,199.2125,21.3
60076,sunflower,50,60,30,5.38,607.48,26.36666667
65315,wheat,60,30,30,6.7,122.42,18.58
90074,moong,20,40,20,5.56,3.274569,29.0
53386,maize,80,40,20,5.34,167.38,23.56
16822,moong,20,40,20,5.38,579.75,34.01
60471,jute,80,40,40,5.6,1145.22,28.5
76833,coriander,10,20,20,6.44,75.32,22.676
72341,cotton,120,40,20,5.42,790.98,30.61666667
36980,sweetpotato,90,20,120,5.16,1426.3,26.73636364
74154,barley,70,40,45,5.42,73.47,23.562
23607,maize,80,40,20,5.44,579.75,34.01
40157,rapeseed,50,40,20,5.06,288.3,25.46
54243,jowar,80,40,40,5.46,297.66,29.56666667
70243,horsegram,20,60,20,6.02,1110.78,25.66666667
87114,moong,20,40,20,5.64,94.02,22.38
97083,rapeseed,50,40,20,5.12,70.598,18.92
83846,coriander,10,20,20,6.52,884.5,27.65454545
1586,maize,80,40,20,5.58,1246.715,22.6
7389,rice,80,40,40,5.6,490.74,27.6
34222,wheat,60,30,30,6.1,199.2125,21.3
8191,cotton,120,40,20,5.36,423.745,22.07
29429,rice,80,40,40,5.34,510.05,33.37333333
17788,horsegram,20,60,20,6.08,654.34,29.26666667
69451,garlic,50,10,60,5.54,75.32,22.676
79952,onion,120,60,65,6.06,15.34,27.276
365,wheat,60,30,30,6.11,127.68,20.8
10955,rice,80,40,40,5.56,182.5,29.2
75737,wheat,60,30,30,6.1,19.38,22.766
64493,moong,20,40,20,5.44,94.02,22.38
62386,onion,120,60,65,5.86,689.88,29.03727273
23678,potato,180,60,90,4.94,689.88,29.03727273
79445,maize,80,40,20,5.68,840.46,33.58333333
23,horsegram,20,60,20,5.9,288.3,25.46
94497,maize,80,40,20,5.54,15.34,27.276
94078,maize,80,40,20,5.38,1151.02,28.03333333
28966,wheat,60,30,30,6.1,167.38,23.56
30690,wheat,60,30,30,6.3,75.32,22.676
51010,jowar,80,40,40,5.46,1246.715,22.6
38395,moong,20,40,20,5.54,770.44,28.68
40011,grapes,20,125,200,3.82,1037.32,28.08181818
62097,banana,100,75,50,6.46,689.88,29.03727273
90983,turmeric,25,60,100,5.12,884.5,27.65454545
92054,onion,120,60,65,6.16,34.81,34.66666667
31569,maize,80,40,20,5.48,654.34,29.26666667
31610,maize,80,40,20,5.68,288.3,25.46
84220,barley,70,40,45,5.5,75.32,22.676
36858,turmeric,25,60,100,4.92,1426.3,26.73636364
1146,maize,80,40,20,5.48,840.46,33.58333333
76489,coriander,10,20,20,6.64,884.5,27.65454545
31056,rapeseed,50,40,20,4.92,169.82,14.6
13027,turmeric,25,60,100,4.96,1603.2375,22.89090909
72167,moong,20,40,20,5.44,94.02,22.38
57030,moong,20,40,20,5.38,98.98,34.92333333
35826,potato,180,60,90,5.12,1111.68,28.64818182
96036,jowar,80,40,40,5.32,1011.49,30.43
83493,coriander,10,20,20,6.56,556.2,28.54545455
6091,banana,100,75,50,6.46,1026.64,29.18636364
35676,brinjal,80,15,40,6.6,1111.68,28.64818182
89154,sunflower,50,60,30,5.48,70.11,25.6
47676,moong,20,40,20,5.6,579.75,34.01
43203,banana,100,75,50,6.44,1603.2375,22.89090909
62138,jowar,80,40,40,5.48,579.75,34.01
94736,barley,70,40,45,5.5,41.3,21.704
32087,papaya,50,50,50,5.94,2169.32,23.73636364
38615,maize,80,40,20,5.32,1220.22,27.26666667
83974,maize,80,40,20,5.32,770.44,28.68
75210,horsegram,20,60,20,5.92,167.38,23.56
82160,maize,80,40,20,5.46,70.11,25.6
33547,sunflower,50,60,30,5.42,41.3,21.704
59621,maize,80,40,20,5.42,1011.49,30.43
16130,potato,180,60,90,5.04,884.5,27.65454545
41517,coriander,10,20,20,6.48,1026.64,29.18636364
92208,potato,180,60,90,5.04,75.32,22.676
29662,rapeseed,50,40,20,5.08,19.38,22.766
1343,rapeseed,50,40,20,4.96,15.34,27.276
61574,moong,20,40,20,5.38,297.66,29.56666667
17277,rapeseed,50,40,20,5.02,75.32,22.676
97667,rice,80,40,40,5.46,411.52,34.73
13529,cardamom,75,75,150,5.14,2817.86,27.90909091
73437,potato,180,60,90,5.02,199.2125,21.3
39521,barley,70,40,45,5.66,169.82,14.6
85521,potato,180,60,90,5.12,1501.98,25.81818182
11854,wheat,60,30,30,6.9,87.2,23.106
18641,rice,80,40,40,5.52,840.46,33.58333333
4670,maize,80,40,20,5.48,1501.98,25.81818182
28030,garlic,50,10,60,5.5,1111.68,28.64818182
6529,coriander,10,20,20,6.68,240.1,10.38
28657,turmeric,25,60,100,4.98,1050.245,18.77818182
55794,rice,80,40,40,5.68,182.5,29.2
79550,wheat,60,30,30,6.6,87.2,23.106
11587,banana,100,75,50,6.68,2169.32,23.73636364
77839,rice,80,40,40,5.48,1166.94,28.33333333
78735,blackgram,40,60,20,5.14,127.68,20.8
27085,moong,20,40,20,5.62,199.2125,21.3
86254,blackpepper,100,60,50,5.04,2169.32,23.73636364
59568,maize,80,40,20,5.34,1011.49,30.43
12347,jowar,80,40,40,5.36,15.34,27.276
85284,ragi,50,40,20,5.52,1110.78,25.66666667
43656,banana,100,75,50,6.36,1111.68,28.64818182
92933,jowar,80,40,40,5.66,654.34,29.26666667
98229,sunflower,50,60,30,5.42,297.66,29.56666667
87622,banana,100,75,50,6.68,1603.2375,22.89090909
63166,cotton,120,40,20,5.64,1166.94,28.33333333
61249,sweetpotato,90,20,120,4.94,556.2,28.54545455
59825,potato,180,60,90,5.14,1111.68,28.64818182
27264,rice,80,40,40,5.44,199.2125,21.3
96856,soyabean,20,60,20,5.68,607.48,26.36666667
65473,moong,20,40,20,5.32,1246.715,22.6
69640,rice,80,40,40,5.56,34.81,34.66666667
92755,turmeric,25,60,100,4.82,865.94,26.6
53340,sweetpotato,90,20,120,5.14,1426.3,26.73636364
5558,garlic,50,10,60,5.64,1026.64,29.18636364
72363,maize,80,40,20,5.4,790.98,30.61666667
70749,turmeric,25,60,100,5.06,2569.52,4.9
39403,rice,80,40,40,5.36,579.75,34.01
20985,maize,80,40,20,5.66,1011.49,30.43
59008,maize,80,40,20,5.46,1246.715,22.6
12186,moong,20,40,20,5.48,87.2,23.106
5422,banana,100,75,50,6.66,2169.32,23.73636364
99655,wheat,60,30,30,6.9,152.54,22.28
16558,moong,20,40,20,5.52,770.44,28.68
83048,rice,80,40,40,5.56,411.52,34.73
88157,horsegram,20,60,20,5.96,199.2125,21.3
52294,garlic,50,10,60,5.44,1111.68,28.64818182
5488,rice,80,40,40,5.32,98.98,34.92333333
61757,rice,80,40,40,5.62,297.66,29.56666667
72285,cotton,120,40,20,5.38,790.98,30.61666667
99000,jowar,80,40,40,5.36,579.75,34.01
44193,orange,20,10,10,3.88,1111.68,28.64818182
12883,maize,80,40,20,5.66,1246.715,22.6
86614,barley,70,40,45,5.66,87.2,23.106
66304,sweetpotato,90,20,120,4.9,1111.68,28.64818182
80384,cotton,120,40,20,5.34,664.94,22.03333333
22364,sweetpotato,90,20,120,5.14,1426.3,26.73636364
49505,rice,80,40,40,5.32,840.46,33.58333333
77298,maize,80,40,20,5.68,579.75,34.01
29560,maize,80,40,20,5.48,510.05,33.37333333
35727,sweetpotato,90,20,120,5.18,1111.68,28.64818182
82898,rice,80,40,40,5.44,167.38,23.56
42209,cotton,120,40,20,5.52,331.88,35.34666667
12757,moong,20,40,20,5.66,664.94,22.03333333
91311,onion,120,60,65,5.9,34.81,34.66666667
4549,sunflower,50,60,30,5.36,75.32,22.676
40697,pineapple,160,40,120,6.52,2169.32,23.73636364
34357,maize,80,40,20,5.64,157.31,25.83333333
30413,rice,80,40,40,5.52,579.75,34.01
88393,rice,80,40,40,5.52,1111.68,28.64818182
52658,soyabean,20,60,20,5.62,70.11,25.6
48498,rice,80,40,40,5.48,182.5,29.2
21161,coriander,10,20,20,6.68,1111.68,28.64818182
16929,jowar,80,40,40,5.48,579.75,34.01
68063,cotton,120,40,20,5.44,411.52,34.73
75989,moong,20,40,20,5.36,510.05,33.37333333
34548,banana,100,75,50,6.56,1603.2375,22.89090909
81500,garlic,50,10,60,5.56,1111.68,28.64818182
14296,cotton,120,40,20,5.56,607.48,26.36666667
3861,barley,70,40,45,5.36,75.32,22.676
18739,sunflower,50,60,30,5.32,840.46,33.58333333
32847,rice,80,40,40,5.62,87.2,23.106
10706,maize,80,40,20,5.58,34.81,34.66666667
2107,sunflower,50,60,30,5.58,1011.49,30.43
21854,cotton,120,40,20,5.68,207.55,26.43333333
27836,soyabean,20,60,20,5.58,1011.49,30.43
36151,cotton,120,40,20,5.6,607.48,26.36666667
21270,soyabean,20,60,20,5.62,1011.49,30.43
10772,moong,20,40,20,5.34,34.81,34.66666667
11622,turmeric,25,60,100,4.9,2169.32,23.73636364
55984,maize,80,40,20,5.36,1166.94,28.33333333
70771,potato,180,60,90,4.84,2569.52,4.9
11753,rice,80,40,40,5.34,98.98,34.92333333
83073,maize,80,40,20,5.52,411.52,34.73
27958,coriander,10,20,20,6.4,1111.68,28.64818182
52824,maize,80,40,20,5.34,85.24316,21.482
35778,cauliflower,80,70,50,6.68,1111.68,28.64818182
65844,rice,80,40,40,5.4,199.2125,21.3
77460,soyabean,20,60,20,5.48,579.75,34.01
46859,pumpkin,80,50,30,5.58,884.5,27.65454545
36653,horsegram,20,60,20,6.08,1145.22,28.5
56291,jowar,80,40,40,5.58,654.34,29.26666667
63306,onion,120,60,65,5.88,654.34,29.26666667
92242,jowar,80,40,40,5.36,579.75,34.01
93309,banana,100,75,50,6.38,127.68,20.8
48778,rice,80,40,40,5.58,288.3,25.46
90073,cotton,120,40,20,5.68,3.274569,29.0
91185,rapeseed,50,40,20,5.06,145.76,21.66
61210,onion,120,60,65,5.82,556.2,28.54545455
23378,coriander,10,20,20,6.4,942.8,28.99454545
30470,sunflower,50,60,30,5.32,579.75,34.01
49566,rice,80,40,40,5.44,87.2,23.106
31527,coriander,10,20,20,6.5,1037.32,28.08181818
8690,rapeseed,50,40,20,5.06,167.38,23.56
11069,jowar,80,40,40,5.52,288.3,25.46
92589,barley,70,40,45,5.46,152.54,22.28
94640,moong,20,40,20,5.66,331.88,35.34666667
1390,potato,180,60,90,5.06,810.26,29.95636364
80708,ragi,50,40,20,5.58,199.2125,21.3
34504,ragi,50,40,20,5.6,1246.715,22.6
18926,onion,120,60,65,5.82,1026.64,29.18636364
64299,maize,80,40,20,5.46,98.98,34.92333333
69709,coriander,10,20,20,6.52,689.88,29.03727273
7836,jowar,80,40,40,5.62,70.11,25.6
18903,onion,120,60,65,6.18,1026.64,29.18636364
31505,maize,80,40,20,5.64,654.34,29.26666667
67921,rice,80,40,40,5.46,1145.22,28.5
91422,sweetpotato,90,20,120,4.86,579.75,34.01
99198,maize,80,40,20,5.58,75.32,22.676
56157,jowar,80,40,40,5.5,654.34,29.26666667
50549,rice,80,40,40,5.68,331.88,35.34666667
63384,coriander,10,20,20,6.66,1037.32,28.08181818
74747,moong,20,40,20,5.38,607.48,26.36666667
94900,maize,80,40,20,5.4,664.94,22.03333333
28576,maize,80,40,20,5.4,37.09,27.96666667
12734,barley,70,40,45,5.64,240.1,10.38
63102,maize,80,40,20,5.66,1166.94,28.33333333
64574,wheat,60,30,30,6.4,94.02,22.38
28496,moong,20,40,20,5.58,607.48,26.36666667
93946,maize,80,40,20,5.4,98.98,34.92333333
96986,maize,80,40,20,5.62,423.745,22.07
92118,moong,20,40,20,5.48,579.75,34.01
82075,sunflower,50,60,30,5.68,607.48,26.36666667
64900,moong,20,40,20,5.6,790.98,30.61666667
98282,ragi,50,40,20,5.66,297.66,29.56666667
60689,moong,20,40,20,5.6,113.7,30.26666667
57063,banana,100,75,50,6.64,1026.64,29.18636364
94742,maize,80,40,20,5.64,331.88,35.34666667
83313,moong,20,40,20,5.64,510.05,33.37333333
67732,rice,80,40,40,5.52,167.38,23.56
34983,soyabean,20,60,20,5.46,1011.49,30.43
64714,cotton,120,40,20,5.6,1151.02,28.03333333
57215,maize,80,40,20,5.42,840.46,33.58333333
29343,rice,80,40,40,5.58,411.52,34.73
63623,rapeseed,50,40,20,5.14,127.68,20.8
60097,sunflower,50,60,30,5.32,607.48,26.36666667
88595,barley,70,40,45,5.66,1111.68,28.64818182
91877,barley,70,40,45,5.58,75.32,22.676
32460,sunflower,50,60,30,5.5,840.46,33.58333333
48705,ragi,50,40,20,5.62,288.3,25.46
48236,onion,120,60,65,6.0,34.81,34.66666667
67437,jute,80,40,40,5.66,56.236,15.852
23627,maize,80,40,20,5.66,579.75,34.01
81969,potato,180,60,90,5.08,1111.68,28.64818182
26945,horsegram,20,60,20,6.14,1246.715,22.6
10102,maize,80,40,20,5.48,579.75,34.01
82814,ragi,50,40,20,5.66,1145.22,28.5
28551,rice,80,40,40,5.6,37.09,27.96666667
19164,maize,80,40,20,5.4,1151.02,28.03333333
89028,potato,180,60,90,5.18,1111.68,28.64818182
71709,maize,80,40,20,5.32,840.46,33.58333333
95689,cotton,120,40,20,5.56,1246.715,22.6
5743,sunflower,50,60,30,5.46,840.46,33.58333333
24213,barley,70,40,45,5.42,75.32,22.676
44076,mango,20,20,30,5.08,1111.68,28.64818182
30693,maize,80,40,20,5.56,579.75,34.01
52875,maize,80,40,20,5.56,85.24316,21.482
51624,banana,100,75,50,6.34,2817.86,27.90909091
45016,pineapple,160,40,120,6.48,1350.025,26.01818182
25520,ragi,50,40,20,5.66,840.46,33.58333333
60339,cotton,120,40,20,5.64,235.4251,26.64666667
94391,cotton,120,40,20,5.44,790.98,30.61666667
2546,potato,180,60,90,4.98,1426.3,26.73636364
47712,jowar,80,40,40,5.64,579.75,34.01
62772,potato,180,60,90,4.88,75.32,22.676
54392,rice,80,40,40,5.32,297.66,29.56666667
38373,jowar,80,40,40,5.34,98.94,25.574
35639,garlic,50,10,60,5.58,1111.68,28.64818182
89221,rapeseed,50,40,20,4.9,70.11,25.6
44206,wheat,60,30,30,6.8,73.47,23.562
74662,jowar,80,40,40,5.56,607.48,26.36666667
1684,turmeric,25,60,100,5.14,1603.2375,22.89090909
65863,maize,80,40,20,5.68,1246.715,22.6
20268,rice,80,40,40,5.66,1246.715,22.6
8514,maize,80,40,20,5.46,167.38,23.56
98518,maize,80,40,20,5.34,579.75,34.01
39524,wheat,60,30,30,6.8,169.82,14.6
32405,moong,20,40,20,5.52,840.46,33.58333333
64979,jowar,80,40,40,5.46,15.34,27.276
44582,jowar,80,40,40,5.68,607.48,26.36666667
86916,jowar,80,40,40,5.6,1151.02,28.03333333
38214,rapeseed,50,40,20,4.94,446.14,25.44
70265,soyabean,20,60,20,5.5,1110.78,25.66666667
89334,sunflower,50,60,30,5.36,607.48,26.36666667
81721,coriander,10,20,20,6.58,1111.68,28.64818182
63607,rapeseed,50,40,20,5.02,127.68,20.8
90781,ragi,50,40,20,5.32,884.5,27.65454545
15820,jowar,80,40,40,5.68,510.05,33.37333333
61221,wheat,60,30,30,7.0,19.38,22.766
8306,moong,20,40,20,5.5,113.7,30.26666667
29438,potato,180,60,90,5.12,556.2,28.54545455
26766,moong,20,40,20,5.36,664.94,22.03333333
11175,wheat,60,30,30,7.0,288.3,25.46
41935,rapeseed,50,40,20,5.0,15.34,27.276
11461,maize,80,40,20,5.56,1543.76,27.33333333
66718,maize,80,40,20,5.54,1011.49,30.43
70932,sweetpotato,90,20,120,4.84,2169.32,23.73636364
3738,rapeseed,50,40,20,5.0,75.32,22.676
80069,wheat,60,30,30,6.3,15.34,27.276
27294,maize,80,40,20,5.42,157.31,25.83333333
27869,garlic,50,10,60,5.44,1111.68,28.64818182
19425,wheat,60,30,30,6.9,15.34,27.276
9836,wheat,60,30,30,7.0,145.76,21.66
53541,jowar,80,40,40,5.58,1145.22,28.5
11147,maize,80,40,20,5.42,654.34,29.26666667
58569,sweetpotato,90,20,120,5.0,1603.2375,22.89090909
15478,banana,100,75,50,6.66,550.1245,27.63636364
29781,barley,70,40,45,5.32,19.38,22.766
15132,rice,80,40,40,5.46,113.7,30.26666667
12825,rice,80,40,40,5.42,516.68,27.86666667
